module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M2,M2.02.05,,Gases flow and completely fill their,The particles can move quickly in the number of ___ in a body,The particles are close together and,The particles cannot move from,,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""19. Gases flow and completely fill their\ncontainer. Why? 27. Mass is the quantity of matter determined by\nA. The particles can move quickly in the number of ___ in a body\nall directions. Option A Neutrons and electrons\nB. The particles are close together and\nOption B Protons and neutrons\nhave no space to move into.\nOption C Electrons and neutrons\nC. The particles cannot move from\nplace to place."", ""question"": ""Gases flow and completely fill their"", ""options"": [""The particles can move quickly in the number of ___ in a body"", ""The particles are close together and"", ""The particles cannot move from""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": null, ""difficulty"": ""EASY""}"
M2,,,The pull of the earth on a body is greater at the,Small Particles can be moved by Option A Yes,Large Particles can be moved by,None of the above,,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""28. The pull of the earth on a body is greater at the\n20. Which statement is true about Brownian other places on the earth and slightly smaller at\nMotion? the poles\nA. Small Particles can be moved by Option A Yes\nlight, fast moving molecules\nOption B No\nB. Large Particles can be moved by\nOption C Partially\nlight, fast moving molecules\nC. None of the above"", ""question"": ""The pull of the earth on a body is greater at the"", ""options"": [""Small Particles can be moved by Option A Yes"", ""Large Particles can be moved by"", ""None of the above""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""EASY""}"
M2,,,33. Which of the following is false?,Because of the static attraction,Because of the electrostatic attraction C. Charged io,Because of the force of attraction,,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""33. Which of the following is false?\n.25. Pounds is equal to weight by….\nOption A Mass determines the strength of a\nOption A 2.2\nbody’s mutual gravitational attraction to other\nOption B 2.3\nbodies\nOption C 2.4\nOption B Weight is the gravitational pull 39. The moment of a couple can be determined by\nof the earth on a given body multiplying the perpendicular distance between\nOption C The direction of weight is not the two forces by the magnitude of both forces\ntowards the centre of the earth Option A False\nOption B True\n34. Which of the following is true about a body of Option C Cannot be known\nmass 40kg, weight 300N\nOption A Mass is 40kg on the moon 40. Calculate the moment of a couple with 0.5 KN\nOption B Mass is 400kg on the moon force acting in opposite directions 0.2cm apart\nOption C Not enough information Option A 10Nm\nOption B 0.1Nm\n35. A force acting on a spanner is 20N at a Option C 1Nm\nperpendicular distance of 150 meters from the\ncenter of the bolt and nut. What is the moment of 41. In which order are atomic shells arranged\nM1 applied A. Innermost shell outwards\nOption A 300Nm B. Innermost shells inwards\nOption B 3000Nm C. Outermost shell outwards\nOption C 30Nm\n42. In an atomic structure, how many electrons\n36. What would the moment be if the spanner was are in the M shell\n2 times longer? A. 8 electrons\nOption A 3600Nm B. 18 electrons\nOption B 600Nm C. 32 electrons\nOption C 6000Nm\n43. If the innermost shell has a maximum of 2\n37. If a stone is on the surface of the earth, how electrons and the 3rd shell has a maximum of 18\ndoes it weight compare to its weight on planet electrons. What will be the maximum number of\nMars? electrons on the fifth shell?\nOption A The stone will weigh more on A. 32\nMars B. 50\nOption B The stone will weigh less on C. 64\nMars\nOption C They’ll weigh the same 44. The mathematical formulation of the atomic\nstructure was predicted by\n38. Why does the pull of the earth on a body of a A. Neil Borh\ngiven mass vary slightly with the position of the B. Charles-Augustin Coulomb\nbody on the earth's surface? C. Neils Bohr\nOption A Because the mass of the body changes\ndepending on its position. 45. In refence to question 3, what principle is this\nOption B Because the gravitational pull of based on\nthe earth varies depending on the body's A. Paul’s exclusion principle\nposition. B. Pauli’s electron principle\nOption C Because the body's distance C. Pauli’s exclusion principle\nfrom the center of the earth varies\ndepending on its position. 46. Why are electrons closest to the nucleus the\nmost tightly bound\nA. Because of the static attraction\nB. Because of the electrostatic attraction C. Charged io\nC. Because of the force of attraction"", ""question"": ""33. Which of the following is false?"", ""options"": [""Because of the static attraction"", ""Because of the electrostatic attraction C. Charged io"", ""Because of the force of attraction""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""EASY""}"
M2,,,55. A negatively charged ion is called?,9 B. Anion,10 C. Cataion,11,,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""55. A negatively charged ion is called?\n47. What is the atomic number for Neon? A. Cation\nA. 9 B. Anion\nB. 10 C. Cataion\nC. 11"", ""question"": ""55. A negatively charged ion is called?"", ""options"": [""9 B. Anion"", ""10 C. Cataion"", ""11""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""EASY""}"
M2,,,56. What is Ionization?,True process of electron exchange,False B. When an atom gains electrons in the,Cannot determine process of electron exchange,When an atom gains or loses electrons,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""56. What is Ionization?\n48 Electrons in the same orbit have same energies A. When an atom loses electrons in the\nA. True process of electron exchange\nB. False B. When an atom gains electrons in the\nC. Cannot determine process of electron exchange\nC. When an atom gains or loses electrons"", ""question"": ""56. What is Ionization?"", ""options"": [""True process of electron exchange"", ""False B. When an atom gains electrons in the"", ""Cannot determine process of electron exchange"", ""When an atom gains or loses electrons""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,Arrange the following in the increasing order in the process of electron exchange,s p f d 57. Which of this is true?,"s p d f A. For ionization to take place, there must",s d p f be a transfer of energy,"For ionization to take place, there must",,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""49. Arrange the following in the increasing order in the process of electron exchange\nof electron density: d f p s\nA. s p f d 57. Which of this is true?\nB. s p d f A. For ionization to take place, there must\nC. s d p f be a transfer of energy\nB. For ionization to take place, there must"", ""question"": ""Arrange the following in the increasing order in the process of electron exchange"", ""options"": [""s p f d 57. Which of this is true?"", ""s p d f A. For ionization to take place, there must"", ""s d p f be a transfer of energy"", ""For ionization to take place, there must""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,M2.2.3(b),,Choose the correct electron configuration for be no transfer of energy,[Ne] 1s2 2s2 3s2 3p1 be transfer of heat.,[Ne] 3s2 3p3,"[Ne] 2s2 2p3 58. s, p, d, f is the representation of what?",Shells,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""50. Choose the correct electron configuration for be no transfer of energy\nPhosphorus C. For ionization to take place, there must\nA. [Ne] 1s2 2s2 3s2 3p1 be transfer of heat.\nB. [Ne] 3s2 3p3\nC. [Ne] 2s2 2p3 58. s, p, d, f is the representation of what?\nA. Shells"", ""question"": ""Choose the correct electron configuration for be no transfer of energy"", ""options"": [""[Ne] 1s2 2s2 3s2 3p1 be transfer of heat."", ""[Ne] 3s2 3p3"", ""[Ne] 2s2 2p3 58. s, p, d, f is the representation of what?"", ""Shells""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""syllabusRef"": ""M2.2.3(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M2,,,its outer shell?,12 59. Electrons are arranged in,6 A. Energy levels,4 B. Mass levels,Proton levels,,MEDIUM,51. If Carbon has a mass number of 12 with B. Subshells,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""51. If Carbon has a mass number of 12 with B. Subshells\nneutron number 6. How many electrons will be on C. Orbitals\nits outer shell?\nA. 12 59. Electrons are arranged in\nB. 6 A. Energy levels\nC. 4 B. Mass levels\nC. Proton levels"", ""question"": ""its outer shell?"", ""options"": [""12 59. Electrons are arranged in"", ""6 A. Energy levels"", ""4 B. Mass levels"", ""Proton levels""], ""correct"": null, ""answer_text"": null, ""category"": ""51. If Carbon has a mass number of 12 with B. Subshells"", ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,"From question 11, what is the outermost shell",K the 4th shell,L A. N,M B. L,M,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""52. From question 11, what is the outermost shell\nof the element 60. If the first shell is k, what will be the letter for\nA. K the 4th shell\nB. L A. N\nC. M B. L\nC. M"", ""question"": ""From question 11, what is the outermost shell"", ""options"": [""K the 4th shell"", ""L A. N"", ""M B. L"", ""M""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,What is the formula for finding the number of,"2n2 where n=0,1,2,3,4, etc. called?","n2 where n=1,2,3,4, etc. A. Chemical bonds","2n2 where n=1,2,3,4, etc. B. Covalent bond",Force of attraction,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""53. What is the formula for finding the number of\nelectrons on a shell? 61. The force which holds atoms together is\nA. 2n2 where n=0,1,2,3,4, etc. called?\nB. n2 where n=1,2,3,4, etc. A. Chemical bonds\nC. 2n2 where n=1,2,3,4, etc. B. Covalent bond\nC. Force of attraction"", ""question"": ""What is the formula for finding the number of"", ""options"": [""2n2 where n=0,1,2,3,4, etc. called?"", ""n2 where n=1,2,3,4, etc. A. Chemical bonds"", ""2n2 where n=1,2,3,4, etc. B. Covalent bond"", ""Force of attraction""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,54. What is a Cation?,Positively charged ion,Negatively charged ion,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""54. What is a Cation?\nA. Positively charged ion\nB. Negatively charged ion"", ""question"": ""54. What is a Cation?"", ""options"": [""Positively charged ion"", ""Negatively charged ion""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,What reaction occurs when atoms separate A. True,Covalent bond,Chemical reaction 71. Diamond has poor conductivity because…,Intermolecular reaction A. It is strong in nature,,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""62. What reaction occurs when atoms separate A. True\nfrom each other and recombined into different B. False\ncombinations? C. Cannot be determined\nA. Covalent bond\nB. Chemical reaction 71. Diamond has poor conductivity because…\nC. Intermolecular reaction A. It is strong in nature"", ""question"": ""What reaction occurs when atoms separate A. True"", ""options"": [""Covalent bond"", ""Chemical reaction 71. Diamond has poor conductivity because…"", ""Intermolecular reaction A. It is strong in nature""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""EASY""}"
M2,M2.02.05,,Covalent bonds are usually formed between… B. It can cut other substances,A metallic and non metallic elements C. Its electrons are not free to move,Two non metallic elements,Two metallic elements 72. Which of the following intermolecular force,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""63. Covalent bonds are usually formed between… B. It can cut other substances\nA. A metallic and non metallic elements C. Its electrons are not free to move\nB. Two non metallic elements\nC. Two metallic elements 72. Which of the following intermolecular force"", ""question"": ""Covalent bonds are usually formed between… B. It can cut other substances"", ""options"": [""A metallic and non metallic elements C. Its electrons are not free to move"", ""Two non metallic elements"", ""Two metallic elements 72. Which of the following intermolecular force""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
