module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M6,M6.6.1(c),,29. How does pulley size affect the speed of rotation in a belt drive system?,A smaller pulley decreases the rotation speed,Pulley size does not affect speed,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""29. How does pulley size affect the speed of rotation in a belt drive system?\n   **a) A smaller pulley increases the rotation speed**  \n   b) A smaller pulley decreases the rotation speed  \n   c) Pulley size does not affect speed"", ""question"": ""29. How does pulley size affect the speed of rotation in a belt drive system?"", ""options"": [""A smaller pulley decreases the rotation speed"", ""Pulley size does not affect speed""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.01,,30. What is the primary purpose of using tensioners in belt systems?,To decrease the load on the belt,To reduce the need for lubrication,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""30. What is the primary purpose of using tensioners in belt systems?\n   **a) To maintain the correct belt tension during operation**  \n   b) To decrease the load on the belt  \n   c) To reduce the need for lubrication\n### Control Cable End Fittings:"", ""question"": ""30. What is the primary purpose of using tensioners in belt systems?"", ""options"": [""To decrease the load on the belt"", ""To reduce the need for lubrication""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,1. What is the most common type of end fitting used in modern aircraft control cables?,Nicropress thimble-eye fittings,Ball and socket fittings,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""1. What is the most common type of end fitting used in modern aircraft control cables?\n   **a) Swaged cable end fittings**  \n   b) Nicropress thimble-eye fittings  \n   c) Ball and socket fittings"", ""question"": ""1. What is the most common type of end fitting used in modern aircraft control cables?"", ""options"": [""Nicropress thimble-eye fittings"", ""Ball and socket fittings""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,2. How is a swaged cable end fitting attached?,By welding it onto the cable,By screwing it onto the cable,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""2. How is a swaged cable end fitting attached?\n   **a) By squeezing it onto the cable using a special swaging tool**  \n   b) By welding it onto the cable  \n   c) By screwing it onto the cable"", ""question"": ""2. How is a swaged cable end fitting attached?"", ""options"": [""By welding it onto the cable"", ""By screwing it onto the cable""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What ensures a properly installed Nicropress thimble-eye fitting?,A gap between the sleeve and the thimble,The cable is crimped multiple times,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""3. What ensures a properly installed Nicropress thimble-eye fitting?\n   a) A gap between the sleeve and the thimble  \n   **b) The cable protrudes 1/16 inch from the sleeve**  \n   c) The cable is crimped multiple times\n### Turnbuckles:"", ""question"": ""What ensures a properly installed Nicropress thimble-eye fitting?"", ""options"": [""A gap between the sleeve and the thimble"", ""The cable is crimped multiple times""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,4. What is the purpose of a turnbuckle in aircraft control systems?,To connect two different cables,To terminate the cable,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""4. What is the purpose of a turnbuckle in aircraft control systems?\n   **a) To adjust control cable tension**  \n   b) To connect two different cables  \n   c) To terminate the cable"", ""question"": ""4. What is the purpose of a turnbuckle in aircraft control systems?"", ""options"": [""To connect two different cables"", ""To terminate the cable""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,How is safety indicated in a correctly installed turnbuckle?,The end fittings are fully visible,All threads are completely hidden,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""5. How is safety indicated in a correctly installed turnbuckle?\n   a) The end fittings are fully visible  \n   **b) No more than three threads are visible on the end fittings**  \n   c) All threads are completely hidden"", ""question"": ""How is safety indicated in a correctly installed turnbuckle?"", ""options"": [""The end fittings are fully visible"", ""All threads are completely hidden""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,How is a turnbuckle locked after adjustment?,Using a single wrap of lockwire,By screwing the end fittings tight,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""6. How is a turnbuckle locked after adjustment?\n   a) Using a single wrap of lockwire  \n   **b) Using the double figure-of-eight method with lockwire**  \n   c) By screwing the end fittings tight\n### Barrel-Type Turnbuckles:"", ""question"": ""How is a turnbuckle locked after adjustment?"", ""options"": [""Using a single wrap of lockwire"", ""By screwing the end fittings tight""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(C),,7. What is the material typically used for barrel-type turnbuckles?,Aluminum,Copper,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""7. What is the material typically used for barrel-type turnbuckles?\n   **a) Brass or steel**  \n   b) Aluminum  \n   c) Copper"", ""question"": ""7. What is the material typically used for barrel-type turnbuckles?"", ""options"": [""Aluminum"", ""Copper""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(C)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.05,,8. What does a groove on the turnbuckle barrel indicate?,The safety-locking point,The tension level,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""8. What does a groove on the turnbuckle barrel indicate?\n   **a) The left-hand threaded end**  \n   b) The safety-locking point  \n   c) The tension level"", ""question"": ""8. What does a groove on the turnbuckle barrel indicate?"", ""options"": [""The safety-locking point"", ""The tension level""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,How is a barrel-type turnbuckle tensioned?,By rotating the end fittings,By twisting the cable,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""9. How is a barrel-type turnbuckle tensioned?\n   a) By rotating the end fittings  \n   **b) By rotating the barrel**  \n   c) By twisting the cable\n### Fairleads and Pulleys:"", ""question"": ""How is a barrel-type turnbuckle tensioned?"", ""options"": [""By rotating the end fittings"", ""By twisting the cable""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,10. What is the function of a fairlead in an aircraft control system?,To change the direction of cable tension,To connect two control cables,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""10. What is the function of a fairlead in an aircraft control system?\n   **a) To guide the control cable and prevent it from rubbing against the structure**  \n   b) To change the direction of cable tension  \n   c) To connect two control cables"", ""question"": ""10. What is the function of a fairlead in an aircraft control system?"", ""options"": [""To change the direction of cable tension"", ""To connect two control cables""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,What material are most aircraft fairleads made of?,Aluminum,Stainless steel,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""11. What material are most aircraft fairleads made of?\n   a) Aluminum  \n   **b) Tufnol or Nylon**  \n   c) Stainless steel"", ""question"": ""What material are most aircraft fairleads made of?"", ""options"": [""Aluminum"", ""Stainless steel""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,Why are pulleys used in control cable systems?,To absorb cable tension,To lock the cable in place,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""12. Why are pulleys used in control cable systems?\n   a) To absorb cable tension  \n   **b) To change the direction of the cable run**  \n   c) To lock the cable in place\n### Cable Tension Compensation:"", ""question"": ""Why are pulleys used in control cable systems?"", ""options"": [""To absorb cable tension"", ""To lock the cable in place""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,Why is cable tension compensation important in aircraft systems?,To allow for easy cable replacement,To reduce cable length during flight,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""13. Why is cable tension compensation important in aircraft systems?\n   a) To allow for easy cable replacement  \n   **b) To maintain proper tension despite temperature changes**  \n   c) To reduce cable length during flight"", ""question"": ""Why is cable tension compensation important in aircraft systems?"", ""options"": [""To allow for easy cable replacement"", ""To reduce cable length during flight""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,,,What component is used to maintain cable tension during temperature fluctuations?,Fairlead,Turnbuckle,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""14. What component is used to maintain cable tension during temperature fluctuations?\n   a) Fairlead  \n   **b) Cable tension regulator**  \n   c) Turnbuckle"", ""question"": ""What component is used to maintain cable tension during temperature fluctuations?"", ""options"": [""Fairlead"", ""Turnbuckle""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""difficulty"": ""MEDIUM""}"
M6,M6.06.07,,15. What role do compression springs play in a cable tension regulator?,They reduce vibration in the system,They increase cable flexibility,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""15. What role do compression springs play in a cable tension regulator?\n   **a) They maintain the desired cable tension**  \n   b) They reduce vibration in the system  \n   c) They increase cable flexibility\n### Bowden Controls:"", ""question"": ""15. What role do compression springs play in a cable tension regulator?"", ""options"": [""They reduce vibration in the system"", ""They increase cable flexibility""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.07"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,16. What is the primary feature of Bowden controls?,A rigid control rod system,A hydraulic-based system,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""16. What is the primary feature of Bowden controls?\n   **a) A flexible outer casing with a control wire running through it**  \n   b) A rigid control rod system  \n   c) A hydraulic-based system"", ""question"": ""16. What is the primary feature of Bowden controls?"", ""options"": [""A rigid control rod system"", ""A hydraulic-based system""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,What is a common use for Bowden controls in aircraft?,Flight control surfaces,Landing gear operation,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""17. What is a common use for Bowden controls in aircraft?\n   a) Flight control surfaces  \n   **b) Throttle controls**  \n   c) Landing gear operation"", ""question"": ""What is a common use for Bowden controls in aircraft?"", ""options"": [""Flight control surfaces"", ""Landing gear operation""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,How is a Bowden control different from a standard control cable?,It is rigid,It is used only for low-load applications,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""18. How is a Bowden control different from a standard control cable?\n   a) It is rigid  \n   **b) It has a flexible housing**  \n   c) It is used only for low-load applications\n### Bowden Flex Remote Control:"", ""question"": ""How is a Bowden control different from a standard control cable?"", ""options"": [""It is rigid"", ""It is used only for low-load applications""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,What is the key benefit of Bowden Flex remote control systems?,High rigidity,Extreme strength,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""19. What is the key benefit of Bowden Flex remote control systems?\n   a) High rigidity  \n   **b) Flexibility to operate in complex paths**  \n   c) Extreme strength"", ""question"": ""What is the key benefit of Bowden Flex remote control systems?"", ""options"": [""High rigidity"", ""Extreme strength""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,20. Where are Bowden Flex controls typically used in aircraft?,Primary flight control systems,Brake systems,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""20. Where are Bowden Flex controls typically used in aircraft?\n   **a) Throttle control systems**  \n   b) Primary flight control systems  \n   c) Brake systems"", ""question"": ""20. Where are Bowden Flex controls typically used in aircraft?"", ""options"": [""Primary flight control systems"", ""Brake systems""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What ensures smooth operation of a Bowden Flex cable?,Loose-fitting housing,Minimal bends in the cable,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""21. What ensures smooth operation of a Bowden Flex cable?\n   a) Loose-fitting housing  \n   **b) Correct lubrication and tension**  \n   c) Minimal bends in the cable\n### Teleflex Controls:"", ""question"": ""What ensures smooth operation of a Bowden Flex cable?"", ""options"": [""Loose-fitting housing"", ""Minimal bends in the cable""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,22. What is the defining characteristic of Teleflex controls?,They are single-strand rigid cables,"They only operate in tension, not compression",,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""22. What is the defining characteristic of Teleflex controls?\n   **a) They are multi-stranded cables within a flexible sheath**  \n   b) They are single-strand rigid cables  \n   c) They only operate in tension, not compression"", ""question"": ""22. What is the defining characteristic of Teleflex controls?"", ""options"": [""They are single-strand rigid cables"", ""They only operate in tension, not compression""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,Where are Teleflex controls typically used in aircraft?,Landing gear controls,Aileron control systems,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""23. Where are Teleflex controls typically used in aircraft?\n   a) Landing gear controls  \n   **b) Throttle and engine control systems**  \n   c) Aileron control systems"", ""question"": ""Where are Teleflex controls typically used in aircraft?"", ""options"": [""Landing gear controls"", ""Aileron control systems""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What is the main advantage of Teleflex controls?,High-speed operation,Simplicity in installation,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""24. What is the main advantage of Teleflex controls?\n   a) High-speed operation  \n   **b) Their ability to transmit both push and pull forces**  \n   c) Simplicity in installation\n### Conduit Connectors:"", ""question"": ""What is the main advantage of Teleflex controls?"", ""options"": [""High-speed operation"", ""Simplicity in installation""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,25. What is the purpose of conduit connectors in aircraft control systems?,To terminate control cables,To tension the cable,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""25. What is the purpose of conduit connectors in aircraft control systems?\n   **a) To join flexible conduits together**  \n   b) To terminate control cables  \n   c) To tension the cable"", ""question"": ""25. What is the purpose of conduit connectors in aircraft control systems?"", ""options"": [""To terminate control cables"", ""To tension the cable""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,,,How are conduit connectors typically installed?,By welding,By inserting into a crimped fitting,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""26. How are conduit connectors typically installed?\n   a) By welding  \n   **b) By screwing or clamping onto the conduit ends**  \n   c) By inserting into a crimped fitting"", ""question"": ""How are conduit connectors typically installed?"", ""options"": [""By welding"", ""By inserting into a crimped fitting""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(C),,27. What ensures a proper fit for a conduit connector?,A flexible connection that allows movement,A loose-fitting conduit for easy adjustment,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""27. What ensures a proper fit for a conduit connector?\n   **a) A tight, secure connection between the conduit and the connector**  \n   b) A flexible connection that allows movement  \n   c) A loose-fitting conduit for easy adjustment\n### General Cable System Safety:"", ""question"": ""27. What ensures a proper fit for a conduit connector?"", ""options"": [""A flexible connection that allows movement"", ""A loose-fitting conduit for easy adjustment""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(C)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(C),,Why are safety wires often used in conjunction with turnbuckles?,To increase cable tension,To allow for quick adjustments,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""28. Why are safety wires often used in conjunction with turnbuckles?\n   a) To increase cable tension  \n   **b) To prevent the turnbuckle from loosening**  \n   c) To allow for quick adjustments"", ""question"": ""Why are safety wires often used in conjunction with turnbuckles?"", ""options"": [""To increase cable tension"", ""To allow for quick adjustments""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(C)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,29. What is a visual indicator of correct turnbuckle safety installation?,The lockwire is twisted at both ends,The turnbuckle is fully tightened,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""29. What is a visual indicator of correct turnbuckle safety installation?\n   **a) Safety holes are properly aligned and secured**  \n   b) The lockwire is twisted at both ends  \n   c) The turnbuckle is fully tightened"", ""question"": ""29. What is a visual indicator of correct turnbuckle safety installation?"", ""options"": [""The lockwire is twisted at both ends"", ""The turnbuckle is fully tightened""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(C),,What must be checked during routine inspection of cable-operated control systems?,Cable length,Cable color and markings,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""30. What must be checked during routine inspection of cable-operated control systems?\n   a) Cable length  \n   **b) Cable tension, integrity, and locking mechanisms**  \n   c) Cable color and markings\n### Cable Identification:"", ""question"": ""What must be checked during routine inspection of cable-operated control systems?"", ""options"": [""Cable length"", ""Cable color and markings""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(C)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,1. What is the purpose of cable identification in aircraft systems?,To match cables by color,To reduce installation time,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""1. What is the purpose of cable identification in aircraft systems?\n   **a) To ensure proper identification of circuits and voltages**  \n   b) To match cables by color  \n   c) To reduce installation time"", ""question"": ""1. What is the purpose of cable identification in aircraft systems?"", ""options"": [""To match cables by color"", ""To reduce installation time""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.6(A),,Where should identification markings be placed on a wire?,Only at one end,Every 30 inches along the length,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""2. Where should identification markings be placed on a wire?\n   a) Only at one end  \n   **b) At each end and at maximum 15-inch intervals**  \n   c) Every 30 inches along the length"", ""question"": ""Where should identification markings be placed on a wire?"", ""options"": [""Only at one end"", ""Every 30 inches along the length""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.6(A)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What is a commonly used method of marking wires?,By stamping the wire,Using stickers,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""3. What is a commonly used method of marking wires?\n   a) By stamping the wire  \n   **b) Direct marking or heat shrinkable sleeves**  \n   c) Using stickers\n### Wire Size:"", ""question"": ""What is a commonly used method of marking wires?"", ""options"": [""By stamping the wire"", ""Using stickers""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
